applicant_id,age,city_tier,employment_type,monthly_income_inr,income_volatility,upi_inflow_avg_inr,upi_transaction_count,monthly_expense_inr,emi_obligations_inr,credit_bureau_score,existing_loans_count,ever_defaulted,gst_filing_months,avg_monthly_gst_inr,loan_amount_requested,loan_tenure_months,loan_purpose,default_probability,risk_label,is_thin_file
9929afeb-4884-4a14-9575-11addbeae9f8,22,Tier2,Self-employed,53708.24,0.2418,54199.25,280,22302.01,17874.55,370,2,False,16,8379.81,790151.94,48,Business,0.6399,High,False
41ff81d1-689d-4205-8b31-f4d8e073c1d0,56,Tier2,Salaried,34768.81,0.5868,34681.74,20,15517.88,13662.1,,3,False,,,695376.2,36,Personal,0.5544,High,True
be5f902f-b58a-4738-8166-72213063ae7f,55,Tier3,Gig,98395.03,0.0831,85891.39,126,45138.37,26503.38,,1,False,,,402361.65,48,Medical,0.5971,High,True
85c53910-93f6-4723-81d2-3a76ca179780,39,Tier3,Salaried,38818.29,0.4022,39372.59,95,19513.95,15518.26,705,1,False,,,385646.98,36,Personal,0.5033,High,False
6001f54d-01d7-4831-850f-1cdc1e2a03f1,45,Tier3,Salaried,34366.91,0.3778,35748.13,247,22052.91,2126.46,,2,False,,,188542.29,12,Business,0.4608,Medium,True
cde5c35a-b011-4b0a-b496-51d6a79055b0,54,Tier1,Gig,22786.15,0.168,23952.85,135,10690.87,4759.63,764,2,False,,,455723.0,24,Medical,0.4113,Medium,False
1b4909b6-5cbd-4682-a8aa-123650deef43,47,Tier1,Salaried,51088.06,0.2553,58526.47,263,40835.59,1035.52,620,2,False,,,139770.4,24,Medical,0.3843,Medium,False
95dad216-a6cd-4e3c-ad13-0705279f91ab,55,Tier2,Self-employed,47709.95,0.2847,53236.67,293,31148.25,16552.63,,1,False,8,1021.59,48095.14,60,Home,0.4267,Medium,True
893e2b89-dadf-4499-82e4-bf0140ee131d,56,Tier2,Gig,35335.57,0.6449,34293.62,125,20655.29,7616.57,,1,False,,,706711.4,6,Business,0.7904,High,True
9ca4364d-5d9a-49f1-908e-3a956c6e8796,24,Tier2,Gig,20944.1,0.3256,22803.81,117,9742.97,1813.14,,2,False,,,356411.6,60,Business,0.6414,High,True
65bf8e04-ae3c-4ce6-bde6-849b468b22af,42,Tier1,Salaried,38084.31,0.3278,43823.39,217,24973.67,0.0,,0,False,,,761686.2,12,Business,0.4119,Medium,True
8d56bff6-69c9-420f-b425-449cc145d6ba,27,Tier2,MSME,33447.56,0.2049,36058.59,19,25416.94,7258.75,640,1,False,16,5479.99,668951.2,18,Personal,0.501,High,False
2dc09158-7b83-41cf-8ebc-6d7ec8a65b85,38,Tier2,Gig,14710.92,0.4614,13923.02,23,6091.99,0.0,,0,False,,,294218.4,24,Education,0.6292,High,True
7bd7b4bf-8e0e-4bb7-8f20-c5e75ec646eb,49,Tier3,Salaried,13445.84,0.5173,14149.08,202,7038.17,4612.58,782,1,False,,,268916.8,24,Medical,0.1781,Low,False
93e0f235-4e80-410b-bd0e-e0b640f7924b,34,Tier1,Gig,50536.6,0.336,46299.49,181,36446.33,10311.62,730,2,False,,,1010732.0,36,Medical,0.5103,High,False
65ebd4dc-b49b-4b72-8631-9c165827bc1d,33,Tier1,Gig,8000.0,0.3939,8220.09,14,5829.83,0.0,603,0,False,,,160000.0,60,Business,0.609,High,False
dd23ff41-dae1-4586-a358-755cbc5c3cd8,31,Tier2,Gig,39999.42,0.0649,39684.1,151,24774.43,8392.02,,1,False,,,590837.63,12,Business,0.5374,High,True
3ad24ac8-bf70-4042-9e7c-6795a8c6c2df,27,Tier2,Self-employed,25651.3,0.2135,21728.59,200,16490.12,0.0,,0,False,22,918.24,146949.03,36,Business,0.3932,Medium,True
f301bb6c-b306-4300-8879-d93272540ab7,56,Tier3,Gig,81917.15,0.3792,90462.7,193,37218.27,2177.39,839,3,False,,,201629.64,48,Business,0.2689,Medium,False
8222cd7f-36e6-4a85-99ab-dc15296b67bf,32,Tier2,MSME,25396.05,0.3525,23641.98,13,16363.72,10059.53,613,2,False,10,2253.84,154495.26,12,Personal,0.4715,Medium,False
cd04c001-56a3-4ccc-893c-9cc6668b28da,26,Tier1,Self-employed,53732.22,0.6841,54336.14,200,26634.7,12762.37,700,1,False,10,6522.61,463046.07,48,Education,0.5379,High,False
af3f9d9a-b272-4aa7-9d30-c42e8cf29000,51,Tier2,Gig,27041.0,0.1969,26593.03,35,19094.06,6081.5,522,2,False,,,540820.0,18,Medical,0.8175,High,False
639c4c6c-2926-405d-8d53-551ab4f02f6f,50,Tier3,Gig,37685.84,0.2659,41696.81,112,16924.09,0.0,629,0,False,,,496260.93,36,Business,0.5806,High,False
cdeb2696-015a-4a1d-a2c8-cf62f6ee137d,26,Tier3,MSME,56502.89,0.2948,60778.99,193,43775.17,17836.16,660,2,True,18,8026.7,1130057.8,6,Personal,0.646,High,False
78bf46fa-2534-4e85-92c0-dec2175194d7,32,Tier2,MSME,25911.5,0.1887,27545.02,237,12645.3,7044.56,,2,False,8,1472.86,518230.0,12,Personal,0.4489,Medium,True
1690636b-6f74-455d-99a9-af6aed054732,39,Tier2,Salaried,66893.96,0.4852,62973.74,257,37178.11,0.0,,0,False,,,888902.31,24,Personal,0.358,Medium,True
5eef0d1e-38c5-4f5e-8359-ff43106793b6,53,Tier3,Salaried,18346.6,0.499,20124.23,24,8361.99,3106.5,500,4,False,,,136494.83,6,Education,0.7133,High,False
b9787c4b-09aa-4570-9be9-50c7147d7bfc,32,Tier1,Self-employed,42386.65,0.268,41934.43,93,18012.3,0.0,,0,False,2,1291.17,847733.0,60,Business,0.5384,High,True
6690a951-fc04-4a7a-ae41-5f166263307c,53,Tier1,Self-employed,63756.04,0.1355,71205.03,79,42523.22,8686.87,501,1,False,15,1464.18,260059.09,18,Home,0.7071,High,False
49560c36-8560-4e8a-a7fb-19979d2cd944,26,Tier1,Self-employed,53751.55,0.4394,51175.49,154,42451.48,0.0,812,0,False,2,3882.21,360913.83,24,Business,0.2229,Medium,False
0eb5e5a7-98f3-4640-b6a9-e3e3b62bccb1,23,Tier1,Gig,121636.52,0.3083,124655.31,185,55296.01,45273.67,407,2,False,,,745003.95,12,Business,0.6931,High,False
2cde9187-d1fa-42a6-860b-340cf21a6f38,25,Tier2,MSME,21308.64,0.5068,19387.33,292,13200.33,0.0,,0,False,16,1628.06,426172.8,60,Personal,0.4568,Medium,True
02bdeabe-7060-48eb-be8e-ed12a3ea21a2,55,Tier2,Self-employed,14280.59,0.4645,16092.73,80,7527.39,0.0,,0,False,11,1388.65,285611.8,6,Business,0.5043,High,True
ee462fcd-a829-407c-99be-ccff33a315f3,26,Tier3,Gig,18339.01,0.4539,19711.81,44,9933.87,1219.44,836,1,False,,,261941.69,6,Business,0.353,Medium,False
31dae817-4937-490f-84a5-b18bcdcd0a34,51,Tier2,Salaried,53765.7,0.2366,56039.24,209,35057.35,2231.77,,4,False,,,662626.74,48,Personal,0.4237,Medium,True
82b34384-9979-4f26-88b1-90e1089a9f4f,45,Tier1,Self-employed,48375.72,0.7316,53416.82,29,31806.05,0.0,716,0,False,20,8316.19,967514.4,60,Education,0.5558,High,False
9d7d1756-3b4e-49f5-b2cd-9a0a840c5cb0,31,Tier2,Salaried,37405.39,0.3813,40813.11,25,28434.98,10632.1,399,1,False,,,748107.8,60,Education,0.7362,High,False
5c17ebb5-093b-4d72-ac8c-dcaf2b633b18,55,Tier2,Self-employed,16868.13,0.395,16932.85,242,13303.27,723.09,554,1,False,5,1116.56,99274.17,48,Personal,0.4093,Medium,False
f9c3ee05-0012-4399-a7af-55453d3fec1b,43,Tier1,Self-employed,57616.66,0.2402,55215.19,88,45832.97,4332.4,,2,False,2,3039.88,1152333.2,6,Medical,0.5264,High,True
46a3cc71-ff2f-4883-963b-5481284e4cd4,48,Tier2,Gig,15788.63,0.5244,15142.19,40,10528.95,0.0,,0,False,,,315772.6,60,Personal,0.6128,High,True
ab6ef8dd-5a66-4316-a641-4954c798a445,46,Tier1,Gig,74341.2,0.1246,84702.58,124,50365.37,26112.63,842,1,False,,,1472446.26,60,Personal,0.3857,Medium,False
33478a91-9609-498e-a7cb-a27a65281970,26,Tier2,Self-employed,150000.0,0.2391,158770.92,272,74845.89,19154.34,802,3,True,10,8317.2,998527.72,18,Education,0.4673,Medium,False
b4209103-bca7-46eb-83ef-0f77848ac924,35,Tier2,Salaried,44413.4,0.2822,39734.5,224,21763.96,0.0,721,0,False,,,888268.0,24,Education,0.3714,Medium,False
8cb21aa2-1715-4c03-ab4f-36381190e515,41,Tier2,Salaried,51129.84,0.2119,57468.58,89,29717.74,6692.0,520,1,False,,,277612.51,18,Medical,0.7336,High,False
8f221604-d46b-4756-b9e4-39ef48d495a4,39,Tier1,MSME,25406.1,0.7141,29671.83,86,15506.42,4645.71,613,3,False,6,2655.85,508122.0,12,Home,0.7026,High,False
58f42098-591c-4524-953b-0f1fea3e072a,29,Tier1,MSME,10790.97,0.2027,10185.14,230,6934.69,0.0,328,0,False,0,1480.69,72939.91,48,Personal,0.5817,High,False
39ee80ab-46c9-47e0-90c5-9550f69a0539,42,Tier2,Salaried,23655.14,0.5349,26892.75,299,16534.75,2593.58,793,1,False,,,473102.8,18,Medical,0.1957,Low,False
746b161a-31cc-4738-b68a-e9b79b3aa1d1,52,Tier2,Salaried,17200.98,0.3024,16169.42,298,12451.58,0.0,,0,False,,,344019.6,60,Medical,0.4646,Medium,True
0130d66b-932d-4648-a769-b0f1ee01b9e0,29,Tier1,Self-employed,13664.42,0.0613,13821.22,169,6940.43,2830.85,609,2,False,18,1780.62,238908.96,60,Personal,0.4002,Medium,False
8198d1f5-6839-498f-accf-147242d7f112,51,Tier2,Gig,107219.92,0.3179,94942.78,183,67769.39,16928.84,656,3,False,,,352014.12,36,Home,0.4279,Medium,False
80cfb1db-1287-4313-8f02-6c2c1b414999,26,Tier3,Self-employed,41792.16,0.6449,42463.02,156,28879.37,5129.35,792,1,False,19,5131.34,194444.36,24,Education,0.2643,Medium,False
1df44d3e-f26f-4b19-9708-013e4b541670,53,Tier2,Salaried,44797.17,0.3016,42310.58,48,27690.15,14716.88,687,1,False,,,895943.4,6,Medical,0.5327,High,False
41f83199-f4ea-4769-8366-c189cd8d9f75,43,Tier3,Self-employed,28630.81,0.3891,30625.09,186,11924.79,6278.97,538,1,False,22,4284.0,260711.87,12,Medical,0.507,High,False
cb1b8eff-d02a-4cbb-89b4-094ae048f1de,53,Tier1,Salaried,31280.09,0.6614,32203.35,68,12879.97,0.0,673,0,False,,,625601.8,12,Home,0.6492,High,False
71594914-b1b6-4ecd-8009-45ce932c3ec9,54,Tier2,Salaried,65516.76,0.5408,70196.87,76,42473.8,0.0,720,0,False,,,576492.13,24,Business,0.4515,Medium,False
7bcf2b31-902b-4154-a088-5550f74f6900,24,Tier3,Salaried,34272.01,0.2815,36894.2,14,21152.3,0.0,593,0,False,,,685440.2,60,Personal,0.5094,High,False
56f401e5-c1e9-44fa-be47-27fdc51c91f4,54,Tier3,Gig,49417.23,0.0763,52298.38,137,32767.63,0.0,623,0,False,,,809388.71,12,Personal,0.6326,High,False
ae7cfd14-7577-4730-868d-a4b2f613bda0,52,Tier2,Self-employed,30813.26,0.3403,35133.46,25,15672.19,10030.24,795,1,False,23,5715.84,616265.2,48,Business,0.2577,Medium,False
dcad8ec2-963a-4333-a582-95dc75f1c654,49,Tier2,Salaried,28020.84,0.2815,29832.26,91,12640.96,0.0,,0,True,,,560416.8,24,Personal,0.8105,High,True
420079f5-1dc3-426e-bb62-659e0700749a,53,Tier1,Self-employed,14025.17,0.2787,12886.48,294,6365.38,0.0,347,0,False,18,513.49,45334.16,60,Medical,0.5823,High,False
c9e55c47-a237-48c1-a1f6-dfbe114b3c79,55,Tier3,Self-employed,9677.57,0.0901,11264.62,233,6875.61,1359.64,344,1,False,21,914.63,193551.4,18,Business,0.5068,High,False
b38046ef-ad4a-4b3c-b86a-f9ddfe83c32a,27,Tier1,Gig,29527.82,0.3618,27098.33,162,16041.95,0.0,460,0,False,,,590556.4,48,Business,0.7115,High,False
6994bf84-50d3-4a03-8cd7-608f3adcb38c,37,Tier2,MSME,36309.19,0.4168,32345.23,50,16249.94,0.0,855,0,False,14,4385.18,726183.8,18,Home,0.3575,Medium,False
89207bc4-8439-4ed9-9a64-845ef49816ad,48,Tier2,Salaried,15170.66,0.3087,16574.35,260,10327.71,0.0,712,0,False,,,303413.2,6,Business,0.3623,Medium,False
436ae2bb-d509-4e07-b368-d836027d3808,58,Tier2,MSME,34224.42,0.3998,31464.23,16,25534.81,0.0,462,0,False,18,1986.57,352465.78,24,Business,0.6875,High,False
66205167-17cf-475f-898b-cf673f8dcf96,27,Tier1,Gig,36244.48,0.4259,33597.02,61,24571.0,3616.67,743,1,False,,,513023.86,36,Medical,0.5764,High,False
578cd875-d231-4372-bfb0-942cac777762,51,Tier3,Gig,8618.77,0.4326,7935.74,62,3715.6,2974.82,862,2,False,,,172375.4,60,Home,0.3753,Medium,False
2db13deb-ee6f-4bea-8df7-164713769ff9,58,Tier2,Self-employed,19307.95,0.5667,19435.19,146,9185.92,7195.34,897,2,False,20,2058.91,131085.33,36,Education,0.2248,Medium,False
37f3f32b-5a81-462a-9059-f77b79ff89d9,26,Tier2,Salaried,45607.38,0.195,50861.99,127,20836.39,14593.69,437,2,False,,,912147.6,36,Home,0.7222,High,False
2ecaf629-44e2-4691-92de-d495e4f1e8e8,25,Tier1,Salaried,45012.32,0.5134,37467.82,98,25347.95,5459.13,400,1,False,,,119994.23,12,Medical,0.6654,High,False
ee25356a-aee0-4ec9-bf04-18a9f2765513,40,Tier2,MSME,16534.67,0.5461,15239.75,119,11657.89,924.37,893,3,False,17,377.17,129889.73,6,Business,0.2945,Medium,False
bcb3636d-7fbe-4bb3-b0ae-d12de8f10194,50,Tier2,Gig,38796.86,0.5636,35045.3,63,19599.14,7038.1,831,1,False,,,775937.2,12,Education,0.3907,Medium,False
3df76a69-bc45-444a-bc1f-dff0331d58bb,58,Tier3,Self-employed,68027.55,0.1803,62776.96,156,50781.79,3427.83,546,1,False,16,8343.09,1360551.0,12,Business,0.6135,High,False
3aad5840-34ef-41df-83f1-9b58df6c0d60,29,Tier2,Self-employed,58000.14,0.0987,62144.65,291,29289.6,22637.35,534,1,False,14,8999.54,699215.23,60,Medical,0.6751,High,False
d61a080a-3fec-4a37-95be-a8dc33e88249,24,Tier1,Salaried,32898.01,0.0766,32019.8,288,16452.29,0.0,739,0,False,,,657960.2,24,Business,0.3764,Medium,False
c7688339-27ef-4357-9b24-9c2a9e5c5dcd,50,Tier2,Salaried,25820.36,0.1432,26395.73,186,13939.01,0.0,578,0,False,,,516407.2,36,Business,0.386,Medium,False
1417c2f9-eb91-431a-9eb0-5b4a1b4ffd5f,58,Tier1,Gig,23249.28,0.5522,19870.46,154,14754.96,0.0,,0,False,,,127561.73,60,Education,0.5231,High,True
7e1f48c4-a9d6-490d-b4ad-fa22ad0205f5,24,Tier1,Self-employed,47438.35,0.308,47570.26,113,29529.82,6749.64,861,2,False,20,6218.13,831258.98,12,Home,0.2315,Medium,False
db6a34ea-c3a5-4237-81b2-16cf9d23c3cf,40,Tier1,Gig,39732.35,0.1915,43784.36,50,30127.3,0.0,400,0,False,,,794647.0,24,Personal,0.7387,High,False
d91738f8-0ad1-418c-b53f-091e8a9e0964,24,Tier3,Gig,52691.84,0.5956,49778.13,44,29059.89,19890.13,369,1,False,,,1053836.8,12,Personal,0.7635,High,False
50bf2995-9ee4-405d-9f06-bc767b777e71,57,Tier1,Gig,38132.47,0.475,35795.99,206,25270.21,6960.26,330,3,False,,,762649.4,18,Medical,0.7205,High,False
e1886146-fc40-43d4-a5eb-45497e0a04c2,51,Tier3,Gig,59593.39,0.272,55643.79,204,37732.83,16907.52,424,1,False,,,1191867.8,48,Business,0.6551,High,False
4654e77d-de67-4278-9313-b3a7e5a1c6e4,27,Tier2,Salaried,37219.51,0.3418,31280.1,186,20874.51,0.0,626,0,False,,,744390.2,12,Personal,0.3897,Medium,False
c3a6b204-fc01-4a22-aed0-b0b27da56b6e,40,Tier3,Gig,58287.97,0.3686,53482.49,31,26779.26,9536.35,,1,False,,,631447.43,12,Personal,0.5941,High,True
65db6e43-47bf-4db7-82d9-a774ea7f6c7d,32,Tier2,Gig,61644.43,0.4893,65445.89,157,33157.35,0.0,644,0,False,,,598054.09,48,Education,0.4386,Medium,False
20d4ba18-93a0-4478-800b-19de38db128d,47,Tier3,Salaried,20747.08,0.3129,20550.01,227,13202.42,5223.46,,4,False,,,288247.07,48,Medical,0.4317,Medium,True
6c5540f0-cc9c-441c-8696-99010ddca788,33,Tier1,Salaried,10805.49,0.2567,10631.31,237,7452.05,927.81,,2,False,,,216109.8,60,Medical,0.4005,Medium,True
08560684-8a6f-44b3-b08d-312e7a732f35,44,Tier3,Salaried,95451.51,0.6374,89690.8,233,49929.81,37602.48,734,2,False,,,442856.19,18,Medical,0.5436,High,False
dc432ed5-64ca-41c7-98e7-edf880a23721,48,Tier2,Salaried,41354.29,0.4951,35639.83,227,32110.87,14358.27,,1,False,,,385282.65,18,Personal,0.4845,Medium,True
750acc98-2cbf-4769-86a1-a468afb3e3ad,31,Tier2,Self-employed,11483.74,0.098,9558.5,47,5910.65,901.31,445,2,False,11,1534.55,229674.8,24,Business,0.6717,High,False
84a91789-b2c0-47e8-9ed0-72e9f9fc6034,56,Tier3,Salaried,22007.11,0.284,23653.27,103,10227.33,1207.96,,2,False,,,440142.2,18,Education,0.5251,High,True
0227b8d5-b070-4a53-90ce-857f75c72fb6,33,Tier2,Gig,57804.48,0.1738,55345.32,56,44745.39,0.0,550,0,False,,,541062.14,60,Home,0.5817,High,False
61223189-35f3-4e4a-ac92-04b40306a258,37,Tier2,Salaried,29182.18,0.6144,25246.12,24,16377.38,0.0,,0,False,,,377681.84,60,Medical,0.6554,High,True
5c91f845-534f-496d-99ca-9c1b94bcf47a,52,Tier3,Salaried,25090.97,0.1061,26313.33,29,14363.32,0.0,817,0,False,,,187766.25,60,Home,0.3027,Medium,False
2fe938e4-427b-4ffb-9ca1-adcc9cdf0664,26,Tier2,Salaried,87001.14,0.2013,75903.75,292,39742.58,6597.25,,1,False,,,932694.49,6,Medical,0.5033,High,True
44f7f01a-3cb5-46d7-834a-130e8c6ea6ad,33,Tier1,Salaried,17718.54,0.2598,18592.4,107,12595.03,5213.46,632,3,False,,,253007.59,36,Personal,0.484,Medium,False
57d52b78-9cf3-437e-b562-037b78aa16ea,35,Tier2,MSME,20833.21,0.6558,20176.5,239,14900.49,6016.11,791,1,False,18,1041.02,416664.2,12,Medical,0.3318,Medium,False
6c878546-7faf-4458-af14-f7775dad348e,47,Tier1,Salaried,40155.09,0.5156,44331.48,182,20982.3,8389.59,333,1,False,,,743915.5,18,Business,0.6162,High,False
c08fe6d7-b361-470a-ab49-acc635e574e0,22,Tier2,Salaried,45111.8,0.4841,37877.97,200,32840.86,13727.12,,3,False,,,400872.34,6,Business,0.4118,Medium,True
668d3c8b-dab5-4d55-9d75-c03c5f4faf10,53,Tier2,Salaried,48326.06,0.5456,48405.25,107,27028.67,0.0,845,0,False,,,302318.71,12,Business,0.3219,Medium,False
9247e851-2e0d-4860-b362-f9b74795cd1d,33,Tier1,Self-employed,63285.28,0.6661,61279.0,106,28613.75,0.0,609,0,False,13,9487.1,1265705.6,12,Personal,0.6016,High,False
af9e7a0e-936d-44a7-bab1-996a21925613,37,Tier2,Gig,39822.18,0.3257,39720.72,33,25359.97,15163.97,547,3,False,,,711760.04,48,Home,0.7775,High,False
b8875caf-1991-403f-906e-ccbc3a8359b6,23,Tier1,Gig,48107.96,0.2394,52697.22,45,22439.46,5885.1,620,3,False,,,458562.39,12,Personal,0.5313,High,False
8e2ac3ff-3c5d-4a42-8dd8-af09451b6267,48,Tier2,Self-employed,29573.01,0.1494,31518.28,124,22849.24,3125.0,,2,False,14,4313.41,305795.0,60,Education,0.5833,High,True
323132fa-6181-42de-9b37-0ca76ea5e341,40,Tier3,Gig,36455.85,0.3487,28103.5,47,28059.63,0.0,,0,True,,,267167.73,18,Personal,0.9343,High,True
bd1116ee-f58a-47c7-8ccf-4130255603d4,26,Tier3,Self-employed,37533.93,0.5392,37930.89,129,23611.64,13952.18,,4,False,1,6194.58,745879.17,48,Home,0.5493,High,True
027e789c-ce40-483b-b915-ad7e2648c819,50,Tier1,Gig,40252.09,0.1988,40504.26,23,27655.94,11057.94,550,2,False,,,319044.58,36,Business,0.58,High,False
226cbc6a-7fe5-44b6-abe8-c7562d36226c,22,Tier2,Self-employed,57829.49,0.0699,58771.22,26,27909.53,17934.83,745,1,False,11,1553.23,1156589.8,36,Medical,0.5048,High,False
a1726883-d971-4e00-a4ad-5e9bfedd22d9,50,Tier2,Salaried,50208.92,0.1932,40733.73,185,22770.8,0.0,,0,False,,,1004178.4,36,Business,0.4652,Medium,True
50d3802d-b876-4455-88b3-152d845a91b8,25,Tier2,Gig,36020.53,0.5486,35708.23,159,17331.7,10600.06,728,1,False,,,73330.58,48,Business,0.5118,High,False
403fd582-4ccf-4a4b-bc93-243ec90b9454,23,Tier2,Gig,20685.15,0.5902,22837.9,165,9104.08,3645.86,,2,False,,,413703.0,12,Personal,0.5164,High,True
0c36ad4e-915d-4a63-9bc6-c9288fe84e20,26,Tier1,Self-employed,36573.88,0.5092,43393.11,81,14656.49,8592.39,,3,False,19,1184.24,361900.77,18,Personal,0.4813,Medium,True
29d0c613-b0c7-4002-9956-699065fdaadb,25,Tier2,MSME,34368.36,0.0863,35489.67,17,27102.82,12118.99,779,1,False,6,2846.96,273791.49,24,Medical,0.3102,Medium,False
411920f6-d056-4199-b728-ddc20f5e8b47,51,Tier2,MSME,39682.73,0.4276,41566.97,234,25811.13,8444.82,,1,False,23,6241.41,399708.43,18,Education,0.3422,Medium,True
18a73d94-a13e-466d-96c6-d99779fe7ccc,46,Tier1,Salaried,146876.12,0.2062,159712.13,165,64500.78,28731.29,559,2,False,,,242460.73,36,Education,0.3987,Medium,False
42803aa0-55ac-4d06-be9d-a9517329af6e,24,Tier3,Gig,24900.7,0.093,24344.66,82,18274.28,6036.11,762,1,False,,,498014.0,60,Personal,0.3662,Medium,False
8eb7c306-8f73-498e-9c3d-0d5f5c6801d6,42,Tier3,Gig,46054.98,0.4051,43127.95,220,28924.79,9842.63,,1,False,,,921099.6,18,Personal,0.5101,High,True
581993cc-41f9-494a-8f5d-337fee8d5daa,56,Tier2,Self-employed,70094.79,0.0536,69842.37,236,39375.69,0.0,,0,False,6,11563.41,436653.05,24,Business,0.4049,Medium,True
59e110eb-1f09-4b9d-a969-29b20513eda8,30,Tier2,Self-employed,37302.09,0.309,39947.45,90,25863.82,0.0,,0,False,8,4087.31,431349.76,12,Business,0.5298,High,True
9b0707e5-f68e-4e81-adf9-568bde0bde18,43,Tier1,MSME,150000.0,0.646,139807.12,73,94819.58,58416.09,802,2,True,4,15386.87,337655.49,18,Personal,0.7184,High,False
a65d958e-936d-41a8-93ac-b00e32eeeb38,35,Tier2,Gig,27374.79,0.1891,26364.17,241,20378.41,0.0,,0,False,,,547495.8,24,Education,0.5781,High,True
fab8328f-2cae-43a2-89d7-16efa62d7221,38,Tier1,Self-employed,43207.15,0.3491,44871.92,78,25415.86,0.0,706,0,False,0,7538.72,765420.98,48,Home,0.4829,Medium,False
53391df4-5ae8-4d18-88dc-1e26c7c2564a,23,Tier1,Salaried,20824.38,0.314,20021.66,250,12388.96,579.69,743,3,False,,,416487.6,24,Home,0.4304,Medium,False
c655a597-7ccc-43de-82ac-7e1dac565da6,54,Tier2,Self-employed,27850.67,0.3039,30864.14,127,12994.46,1197.66,308,2,True,10,4419.58,557013.4,18,Medical,0.9459,High,False
141283fb-e3be-43d6-b26a-030dbc8cfa8f,43,Tier2,MSME,41147.17,0.5109,39726.86,257,30029.92,0.0,795,0,False,17,3748.35,822943.4,6,Personal,0.1817,Low,False
76b874d3-4959-4bed-9d19-11a5618dde71,25,Tier3,Gig,60669.78,0.653,64801.31,74,34912.96,0.0,787,0,False,,,1044023.91,24,Personal,0.5543,High,False
de46222e-2514-47ce-b4e3-5f7ba1b7e3d8,54,Tier2,Salaried,43067.11,0.2841,43590.14,99,27442.14,8745.06,,2,False,,,861342.2,60,Education,0.5314,High,True
edb68b81-cec6-4cfe-a3fd-17f02ae63af6,28,Tier2,MSME,79342.4,0.1185,71691.76,89,56336.35,11292.41,400,1,False,14,9425.76,736772.31,60,Personal,0.7184,High,False
9cc05b67-a19b-424a-abfc-2a47565f1491,46,Tier1,Gig,32904.87,0.2957,30832.32,269,24388.49,11059.81,,1,False,,,658097.4,6,Home,0.4903,Medium,True
e835f080-d951-4f98-a79f-2f429256d707,44,Tier3,Self-employed,28203.29,0.5046,24808.45,42,12486.02,2569.98,,1,True,14,1423.42,564065.8,24,Personal,0.751,High,True
57f7d71f-2978-4c73-9440-adec12439b0f,56,Tier2,Salaried,150000.0,0.296,167886.36,298,63458.14,0.0,794,0,False,,,17234.37,12,Medical,0.1959,Low,False
a72bdddd-511e-4eb8-9040-5c433a6c7da6,53,Tier3,Self-employed,45222.85,0.2749,45014.63,186,34514.11,2726.79,,2,True,15,7639.57,315842.04,60,Business,0.7463,High,True
9afa8267-4479-4214-b5de-f8074a965478,45,Tier2,Salaried,21926.26,0.5179,23489.17,220,8808.14,0.0,511,0,False,,,438525.2,48,Medical,0.6224,High,False
e33fc52c-4570-43e4-a53c-8f74a5076897,24,Tier3,Salaried,22288.63,0.2656,20815.99,82,9132.61,5081.16,447,1,False,,,48600.42,60,Medical,0.6987,High,False
f0533851-dce0-42bb-87ed-ea0271e4dc42,29,Tier3,Gig,18965.21,0.4465,19548.59,101,8882.91,0.0,,0,True,,,379304.2,48,Medical,0.858,High,True
855c0a97-9640-4fcd-bf76-14495cf85eeb,31,Tier2,MSME,64335.92,0.4481,72168.94,218,42131.99,0.0,,0,False,16,12607.98,971282.67,18,Business,0.3952,Medium,True
2ad55c0b-69fb-4fe6-b346-1e07f72cb6c8,32,Tier1,Self-employed,27618.97,0.1891,31326.65,168,12748.53,0.0,674,0,True,16,1657.67,552379.4,12,Education,0.6631,High,False
20029d9f-05e9-4407-9aad-a0b12f132a6d,52,Tier2,MSME,38020.81,0.3448,39804.91,276,16831.45,10823.54,792,3,False,22,5583.81,760416.2,24,Personal,0.0881,Low,False
406bf02d-a97a-4f4e-bc10-871bba4f4b03,44,Tier2,MSME,33584.59,0.0185,37631.99,258,20099.1,0.0,862,0,False,12,5100.15,671691.8,18,Education,0.1971,Low,False
bfeef19d-b360-4faa-be6e-9d47f0c0804b,25,Tier2,Salaried,56306.96,0.3802,50134.99,236,30922.4,0.0,666,0,False,,,1126139.2,60,Home,0.4231,Medium,False
65a4c79b-2aba-44f9-b5e8-0364147f1f67,49,Tier3,Salaried,20185.5,0.8086,22392.92,31,10118.16,0.0,614,0,False,,,403710.0,24,Personal,0.6515,High,False
efd1b588-1054-42d5-9876-35761a5ed196,28,Tier1,Gig,17395.75,0.6462,15110.03,153,10066.85,3297.04,690,2,False,,,347915.0,36,Medical,0.64,High,False
0dc78104-8c66-4766-b922-b440e0f1e44c,53,Tier2,Gig,40493.49,0.3092,39460.66,262,32022.84,9969.71,617,1,False,,,466544.9,12,Business,0.4675,Medium,False
8623bc74-65a2-4cc8-855b-e95d06bfd9c4,35,Tier2,Self-employed,51726.57,0.6636,54677.78,254,37128.6,16216.2,558,3,True,3,3772.48,96260.58,48,Personal,0.8286,High,False
1a9b0d42-154f-437d-befa-c198c3d6cd54,22,Tier1,Gig,43444.93,0.6953,46380.31,132,24708.24,4022.61,,1,True,,,868898.6,6,Home,0.95,High,True
